Date,ID,Source,Content,Username,Location,Verified,Likes,Retweets,Place
2023-02-22 04:17:46+00:00,1.62825E+18,Twitter for Android,"The main reason behind the downfall of europe is the supply of  russian gas and crude oil. India is reaping the benefit of not being a #NATO member and being an all time ally to #Russia. 2/2

#RussiaUkraineWar",amarjeetsinghyd,Bihar,FALSE,0,0,
2023-02-22 04:16:51+00:00,1.62825E+18,Twitter Media Studio - LiveCut,"रूसी गोलीबारी में 5 लोगों की मौत | सिर्फ 2 मिनट में देखिए, पूरी वॉर रिपोर्ट 

@AnchorAnurag #Russia #UkraineWar #Ukraine #RussiaUkraineWar https://t.co/EHoOT3rdrg",TNNavbharat,"New Delhi, India",TRUE,2,0,
2023-02-22 04:14:23+00:00,1.62825E+18,Twitter for Android,"@TheRedactedInc @Judgenap @RealScottRitter #RussiaUkraineWar @DefenceU @KyivIndependent @KyivPost @cnn @FoxNews @TuckerCarlson @blackintheempir @MaxBlumenthal @JackPosobiec @jacksonhinklle @RishiSunak
@ursulolita TRUTH!!",RickySt90188481,,FALSE,1,0,
2023-02-22 04:05:53+00:00,1.62824E+18,Twitter for Android,"#UkraineRussiaWar
#Opinion: The long-term economic damage Russia has done to itself is worse than in the case of most other nations, writes Subir Roy

#RussiaUkraineWar #EconomicCrisis https://t.co/sntxlWlnmN",thetribunechd,India,TRUE,1,0,
2023-02-22 04:03:32+00:00,1.62824E+18,Twitter Web App,"crowded into thinned and torn vestiges of what were the lush treelines of the rich fields.

#UkraineRussianWar #RussiaUkraineWar",ZimermanErik,"Jerusalem, Israel",FALSE,17,1,
2023-02-22 04:03:03+00:00,1.62824E+18,Twitter for Android,@PiersUncensored @piersmorgan @TalkTV #Russia #Ukraina #RussiaUkraineWar #NATO https://t.co/5D3tB0rNc0,Jason90331299,,FALSE,0,0,
2023-02-22 04:00:18+00:00,1.62824E+18,Hootsuite Inc.,"Former Chinese Foreign Minister #WangYi held an informal meeting with US Secretary of State #AntonyBlinken to discuss various security issues, including the so-called ""#BalloonIncident"" and the #RussiaUkraineWar.

Latest Update on US-China Relations👇
https://t.co/7a7T3W7S1z",ChinaBriefing,"Beijing, China",FALSE,0,0,
2023-02-22 04:00:10+00:00,1.62824E+18,Twitter Web App,"@jsolomonReports If you're a great investigative journalist, you would have figured out the reason for the events happening.
plant based, migrants, fuel shortages, #vaccines  #WWIII 
#RussiaUkraineWar 
https://t.co/QyNJ0s8S5T",Kristianjmlive1,,FALSE,0,0,
2023-02-22 04:00:01+00:00,1.62824E+18,TweetDeck,"The $1m (£825,850) fine imposed by the WTA Tour for the ban on Russians and Belarusians at last summer's grass court events will be halved if the players from the two nations are allowed to enter this year.

#WTA #Wimbledon #RussiaUkraineWar https://t.co/x4SrZC1ygr",PakPassionSport,,FALSE,0,0,
2023-02-22 04:00:00+00:00,1.62824E+18,TweetDeck,"Thủ tướng Ý Giorgia Meloni tuyên bố #Rome sẽ tiếp tục hỗ trợ #Ukraine chống lại các cuộc tấn công của Nga, nhưng không có kế hoạch cung cấp máy bay chiến đấu cho #Kiev
#worldnews #GiorgiaMeloni #RussiaUkraineWar https://t.co/SdujmlKDgs",bao_tuoitre,60A Hoàng Văn Thụ,FALSE,1,0,
2023-02-22 04:00:00+00:00,1.62824E+18,Twitter Web App,"पोलैंड की धरती से पुतिन पर बरसे बाइडेन

#JoeBiden #RussiaUkraineWar #Putin 

पूरी खबर यहां पढ़े - https://t.co/NLjSCo4EYC https://t.co/cHiLMPc5qn",editorjihindi,"New Delhi, India",FALSE,0,0,
2023-02-22 03:59:44+00:00,1.62824E+18,Twitter for Android,"As a result, NATO has increased its support for Ukraine and has taken steps to enhance its military posture in the region.
#NewSTARTTreaty #RussiaUkraineWar",dsmallys,"No soy de aqui, ni soy de allá",FALSE,0,0,
2023-02-22 03:58:46+00:00,1.62824E+18,Twitter for Android,"Furthermore, the conflict has highlighted the need for NATO to enhance its capabilities and presence in the region to deter potential aggression and support allies. #NewSTARTTreaty #RussiaUkraineWar",dsmallys,"No soy de aqui, ni soy de allá",FALSE,0,0,
2023-02-22 03:58:32+00:00,1.62824E+18,Twitter Web App,"President @JoeBiden in an address in #Poland, said the #UnitedStates' support for #Ukraine will never waver. 
He said, Ukraine will never be a victory for #Russia and that even after a year of the war, Ukraine stands strong and independent. 

#RussiaUkraineWar https://t.co/ZzWuqRRdgD",MirrorNow,India,TRUE,3,0,
2023-02-22 03:57:38+00:00,1.62824E+18,Twitter for Android,"So, What does Ukraine have to do with all this?
If Ukraine were to fall under Russian control, it would significantly shift the balance of power in the region and threaten the security of NATO's eastern flank. 
#NewSTARTTreaty #RussiaUkraineWar",dsmallys,"No soy de aqui, ni soy de allá",FALSE,0,0,
2023-02-22 03:55:52+00:00,1.62824E+18,Twitter for Android,"Good morning, my dear friends in #Ukraine and all over the world!
#StandWithUkraine
#UkraineWillWin 
#UkraineRussianWar 
#UkraineWar 
#RussiaUkraineWar 
#Ukraina #UkraineKrieg 
#StopPutin #StopRussia https://t.co/FwgrhJV4tJ",MattiRutonen,"Helsinki, Suomi",FALSE,5,0,"Place(id='6b4143c8c115ba3e', fullName='Haukipudas, Suomi', name='Haukipudas', type='city', country='Finland', countryCode='FI')"
2023-02-22 03:55:51+00:00,1.62824E+18,Twitter Web App,"રશિયા યુક્રેનને ક્યારેય જીતી નહીં શકશે: બાઈડનનો પુતિનને પડકાર
#Poland #RussiaUkraineWar #JoeBiden  #VladimirPutin
https://t.co/2BbMksmCug",gujratsamachar,"Khanpur, Ahmadabad City",TRUE,6,0,
2023-02-22 03:50:01+00:00,1.62824E+18,Buffer,"Biden Condemns Russian Army Atrocities Against Ukrainians During Speech in Warsaw 
https://t.co/aZ6IWQ2IrV 
#RussiaUkrainewar #Biden #Ukraine #Russia #NATO #Poland #warcrim",NTDNews,"New York, NY",FALSE,1,0,
